id,Booking_status,Probability
66412,1,0.84779805
66413,1,0.8623723
66414,0,0.072047986
66415,0,7.1298774e-07
66416,1,0.6072167
66417,1,0.9560606
66418,0,0.02072885
66419,0,0.30965677
66420,1,0.7909238
66421,0,0.42977685
66422,0,0.28177485
66423,1,0.93974644
66424,0,0.16132963
66425,0,6.681515e-05
66426,0,0.19251727
66427,1,0.58452415
66428,0,0.47248942
66429,0,0.283291
66430,1,0.84233075
66431,1,0.8571203
66432,0,0.4762142
66433,0,0.106064744
66434,0,0.45754778
66435,0,0.30860266
66436,0,0.300079
66437,1,0.8792653
66438,0,0.097411275
66439,1,0.5576553
66440,1,0.7940322
66441,0,0.12673008
66442,1,0.76101434
66443,0,0.23002596
66444,0,0.0911469
66445,0,0.16628613
66446,1,0.7392186
66447,0,0.19731641
66448,0,0.07308055
66449,0,0.18827057
66450,0,0.24122769
66451,0,0.10254944
66452,0,0.42562103
66453,1,0.66709954
66454,1,0.5038765
66455,1,0.80326986
66456,1,0.66793156
66457,0,0.11605145
66458,1,0.8548025
66459,1,0.67410755
66460,0,0.4069363
66461,0,0.12694013
66462,0,0.07817324
66463,0,0.39038518
66464,1,0.54337853
66465,0,0.32385758
66466,0,0.40340528
66467,0,0.0023821963
66468,0,0.0005396445
66469,0,0.23299693
66470,1,0.7089847
66471,0,0.2795761
66472,1,0.8108731
66473,0,0.17317492
66474,0,0.20424871
66475,1,0.5074862
66476,0,0.04238238
66477,1,0.66520596
66478,1,0.92327744
66479,0,0.012144378
66480,1,0.86204135
66481,0,0.31088188
66482,0,0.06950276
66483,1,0.7995131
66484,1,0.71190095
66485,1,0.91673183
66486,1,0.5312966
66487,0,0.4015302
66488,0,0.16462843
66489,0,0.089892894
66490,0,0.44724843
66491,1,0.8164349
66492,1,0.89712286
66493,0,0.00036321435
66494,1,0.7668569
66495,1,0.91348046
66496,0,0.026305262
66497,0,0.48008862
66498,0,0.0064691757
66499,1,0.8217108
66500,1,0.87120396
66501,1,0.52707267
66502,1,0.66505575
66503,0,0.10663289
66504,1,0.50989324
66505,0,0.31993923
66506,1,0.6643293
66507,1,0.91685647
66508,0,0.079887725
66509,0,0.3846135
66510,0,0.08264935
66511,0,0.18283102
66512,0,0.14232267
66513,1,0.72813004
66514,0,0.29084337
66515,0,0.31609163
66516,0,0.35940182
66517,0,0.025205662
66518,0,0.089614324
66519,0,0.34581748
66520,1,0.76775116
66521,0,0.33146608
66522,0,0.45169497
66523,0,0.27304965
66524,0,0.013195078
66525,0,0.026234372
66526,1,0.7481858
66527,0,0.31311437
66528,1,0.81065106
66529,0,0.107307225
66530,0,0.3901712
66531,0,0.30143836
66532,0,0.08895002
66533,0,0.4419021
66534,0,0.21273653
66535,0,1.2062861e-06
66536,1,0.81121945
66537,0,0.36904323
66538,1,0.7168595
66539,1,0.82678914
66540,1,0.69058
66541,1,0.56587136
66542,1,0.7322611
66543,1,0.8755975
66544,0,0.1259978
66545,1,0.72242475
66546,0,0.30201125
66547,0,0.15981792
66548,0,0.47267658
66549,0,0.05640961
66550,0,0.49903706
66551,0,0.05385029
66552,1,0.8275276
66553,0,0.08991723
66554,0,0.1124418
66555,0,0.3447069
66556,0,0.20214483
66557,0,0.16078788
66558,1,0.57926065
66559,0,0.42274252
66560,1,0.70818216
66561,0,0.08847685
66562,0,0.034105252
66563,0,0.0016553238
66564,0,0.2965594
66565,1,0.59487736
66566,0,0.07561292
66567,1,0.63669544
66568,1,0.9056788
66569,1,0.53892714
66570,1,0.6736471
66571,0,0.33369127
66572,0,0.04248664
66573,1,0.5501289
66574,0,0.018995302
66575,0,2.6496758e-05
66576,1,0.7721843
66577,1,0.54129744
66578,0,0.40907946
66579,0,0.4165921
66580,0,0.4340105
66581,0,0.38055113
66582,0,0.11352098
66583,0,0.33978721
66584,0,0.24942571
66585,0,0.07440423
66586,0,0.28865582
66587,1,0.7775444
66588,0,0.39652222
66589,0,0.011080188
66590,0,0.03886061
66591,0,0.10597829
66592,0,0.0627344
66593,1,0.94500494
66594,1,0.79141796
66595,0,0.37734437
66596,1,0.613983
66597,0,0.43475804
66598,1,0.6382478
66599,0,0.39466277
66600,0,0.12346874
66601,0,0.16330037
66602,1,0.50401014
66603,0,0.2028615
66604,0,0.025735943
66605,1,0.8499319
66606,0,0.22847104
66607,0,0.11933094
66608,0,5.3392054e-05
66609,0,0.36315945
66610,1,0.87474805
66611,0,0.4340946
66612,0,0.04796898
66613,0,0.3232646
66614,1,0.50590545
66615,1,0.90765595
66616,0,0.33512515
66617,1,0.8454465
66618,1,0.575226
66619,1,0.8161325
66620,0,0.29267216
66621,0,0.25659186
66622,0,0.12788184
66623,0,0.49584907
66624,1,0.8010736
66625,0,0.36459044
66626,0,0.05603099
66627,0,0.38562825
66628,0,7.857448e-16
66629,0,0.08331772
66630,1,0.6046684
66631,0,0.31101635
66632,1,0.68727285
66633,1,0.7769809
66634,1,0.7348474
66635,1,0.60966414
66636,0,0.07378984
66637,0,0.32962713
66638,0,0.22861871
66639,0,0.20743765
66640,0,0.073680565
66641,1,0.812665
66642,0,0.010706321
66643,0,0.045545336
66644,0,0.1054466
66645,1,0.58454406
66646,0,0.29942134
66647,0,0.027352381
66648,1,0.66281533
66649,1,0.87160003
66650,1,0.68746346
66651,1,0.8999336
66652,0,0.30890355
66653,1,0.84113425
66654,0,0.21015532
66655,0,0.014602992
66656,0,0.05745003
66657,0,0.38967544
66658,1,0.8014061
66659,1,0.68961525
66660,1,0.62678957
66661,0,0.41907045
66662,0,0.030454392
66663,1,0.70469093
66664,1,0.9403785
66665,0,0.30539498
66666,0,0.13181448
66667,0,0.057948306
66668,1,0.8083334
66669,0,0.035330735
66670,1,0.8123444
66671,0,0.33096048
66672,1,0.8261347
66673,0,0.17942685
66674,0,0.24969849
66675,0,0.11148588
66676,0,0.099407256
66677,0,0.07339215
66678,1,0.8330081
66679,1,0.64213413
66680,1,0.63618255
66681,0,0.38896045
66682,0,0.0037344552
66683,0,0.27306226
66684,0,0.115523875
66685,1,0.9030789
66686,1,0.6957203
66687,0,0.22612195
66688,1,0.55178404
66689,0,0.11490077
66690,1,0.8252149
66691,0,0.007639292
66692,0,0.1264805
66693,0,0.49419197
66694,1,0.8550116
66695,1,0.7241633
66696,0,0.40332195
66697,0,0.42829534
66698,1,0.75062394
66699,1,0.56810296
66700,1,0.64314437
66701,1,0.9040005
66702,0,0.26386774
66703,0,0.35214505
66704,1,0.5802827
66705,0,0.0072554518
66706,0,0.44457328
66707,0,0.024842868
66708,0,0.09962503
66709,0,0.46225435
66710,0,0.00027639078
66711,0,0.14822532
66712,0,0.35111386
66713,0,0.12769578
66714,0,0.10940862
66715,1,0.5571448
66716,0,0.12543957
66717,1,0.7984217
66718,0,0.032585423
66719,1,0.7929575
66720,1,0.75345695
66721,0,0.224762
66722,0,0.08057782
66723,0,0.21944998
66724,0,0.13319974
66725,0,0.22529554
66726,1,0.6977008
66727,0,0.15544662
66728,0,0.3943026
66729,0,0.21639061
66730,1,0.8856658
66731,0,0.089646846
66732,0,0.115348525
66733,0,0.40402934
66734,1,0.7979331
66735,1,0.66757977
66736,0,0.3418999
66737,0,0.08336763
66738,1,0.664728
66739,1,0.742282
66740,0,0.12014808
66741,1,0.71702105
66742,1,0.7349191
66743,1,0.6513868
66744,1,0.62092257
66745,0,0.039338216
66746,0,0.14328483
66747,0,0.3071301
66748,1,0.67357683
66749,0,0.31584883
66750,0,0.48555326
66751,1,0.74091655
66752,1,0.561203
66753,1,0.59758013
66754,1,0.73544455
66755,1,0.63030577
66756,0,0.049259845
66757,0,0.3321162
66758,1,0.60097885
66759,0,0.09684753
66760,0,0.46353564
66761,0,0.25915015
66762,0,0.031735625
66763,0,0.13916379
66764,0,0.07330045
66765,0,0.025981843
66766,1,0.5082963
66767,0,0.058724675
66768,0,0.20147088
66769,1,0.84372574
66770,1,0.74222827
66771,0,0.28967863
66772,1,0.5208645
66773,0,0.39737937
66774,1,0.6217485
66775,0,0.39437836
66776,0,0.26463076
66777,1,0.81686443
66778,0,0.012868321
66779,0,0.20900317
66780,0,0.22990257
66781,1,0.5773888
66782,0,0.4822827
66783,0,0.009124788
66784,0,0.29746702
66785,0,0.35771102
66786,0,0.20166634
66787,1,0.5412867
66788,0,0.19910097
66789,0,0.4880399
66790,0,0.048667274
66791,0,0.28979555
66792,0,0.28561744
66793,0,0.29569626
66794,0,0.0044269846
66795,0,0.07971673
66796,0,0.25670946
66797,0,0.28667912
66798,0,0.099071205
66799,0,0.21718134
66800,0,0.27164724
66801,1,0.7701357
66802,0,0.058818325
66803,1,0.8177687
66804,0,0.11333747
66805,1,0.7381205
66806,0,0.18005061
66807,1,0.9014728
66808,0,1.6479165e-05
66809,1,0.9003417
66810,0,0.4356655
66811,0,0.44688573
66812,0,0.12591228
66813,1,0.81249523
66814,0,0.12716168
66815,0,0.17028674
66816,1,0.7648777
66817,0,0.25342047
66818,0,0.03333342
66819,1,0.84352297
66820,0,0.039916936
66821,0,0.0064181765
66822,1,0.8818708
66823,0,0.31352147
66824,0,0.073262446
66825,0,0.036495317
66826,1,0.64025277
66827,0,0.45366594
66828,0,0.14958249
66829,0,0.19554223
66830,0,0.06606939
66831,0,0.45741794
66832,0,0.09002356
66833,0,0.26457828
66834,0,0.26376358
66835,0,0.0753165
66836,0,0.1767355
66837,1,0.7344394
66838,0,0.2408492
66839,0,0.30289316
66840,0,0.20114663
66841,0,0.43835843
66842,0,0.18833764
66843,0,0.07054582
66844,1,0.76852864
66845,1,0.5094473
66846,1,0.7469106
66847,1,0.75761086
66848,1,0.5630261
66849,1,0.6509416
66850,0,0.48798442
66851,0,0.012047496
66852,0,0.09230287
66853,1,0.67087865
66854,0,0.030113766
66855,0,0.05408406
66856,0,0.18766302
66857,0,0.23446113
66858,0,0.038083263
66859,1,0.8258798
66860,1,0.7736675
66861,1,0.74099356
66862,0,0.054434575
66863,1,0.6260735
66864,0,0.0180211
66865,1,0.56997776
66866,0,0.042561688
66867,0,0.4501008
66868,1,0.68121177
66869,0,0.39163047
66870,0,0.054870896
66871,1,0.7822788
66872,1,0.55238706
66873,1,0.62467796
66874,0,0.24837525
66875,0,0.16006945
66876,0,0.4125739
66877,0,0.25095758
66878,1,0.8964778
66879,0,0.3129625
66880,0,0.28943095
66881,0,0.27695888
66882,0,0.32084665
66883,1,0.5303657
66884,1,0.96049434
66885,0,0.20376107
66886,0,0.18342608
66887,1,0.75406736
66888,1,0.9605735
66889,1,0.71599245
66890,1,0.5238075
66891,1,0.6552644
66892,1,0.636185
66893,0,0.1367697
66894,0,0.042080835
66895,0,0.14039233
66896,1,0.8734167
66897,1,0.51645863
66898,0,0.331687
66899,0,3.9071524e-06
66900,0,0.35935682
66901,0,0.11208221
66902,0,0.037793558
66903,1,0.86904824
66904,0,0.00017845414
66905,0,0.17088751
66906,0,0.09344036
66907,0,0.00054150325
66908,1,0.79701716
66909,0,0.03079927
66910,1,0.81368136
66911,0,0.21533528
66912,0,0.1409687
66913,0,0.28620604
66914,1,0.5532611
66915,1,0.7328937
66916,0,0.19154543
66917,1,0.75170773
66918,0,0.24627243
66919,1,0.53907686
66920,0,0.0010364471
66921,1,0.92836994
66922,1,0.66424084
66923,1,0.52285486
66924,1,0.52280414
66925,0,0.26056984
66926,0,0.098774396
66927,0,0.014645979
66928,1,0.9314366
66929,0,0.48906
66930,1,0.6596653
66931,0,0.20962977
66932,1,0.547299
66933,0,0.060474955
66934,0,0.28447115
66935,0,0.21913837
66936,0,0.18254592
66937,0,0.00013218622
66938,1,0.7211381
66939,0,0.064499654
66940,0,0.3340328
66941,0,0.082216054
66942,0,0.46172407
66943,0,0.15792373
66944,0,0.01007006
66945,0,0.2389405
66946,1,0.89907074
66947,0,0.17019026
66948,1,0.56660587
66949,0,0.27660853
66950,0,0.12938026
66951,1,0.92843837
66952,0,0.09190446
66953,0,0.17322896
66954,0,0.46382758
66955,0,0.3042471
66956,0,0.45319644
66957,0,0.4055251
66958,0,0.20256294
66959,0,0.33221442
66960,0,0.023260735
66961,0,0.4748881
66962,0,0.0048235375
66963,0,0.13173303
66964,0,0.42902187
66965,0,3.09937e-15
66966,1,0.74741155
66967,0,0.43626818
66968,0,0.10750439
66969,0,0.10627194
66970,0,0.13600247
66971,0,0.08370143
66972,1,0.6491461
66973,0,0.10895517
66974,0,0.4954793
66975,1,0.93267435
66976,0,0.0121076275
66977,1,0.7405206
66978,0,0.18267918
66979,0,0.35736296
66980,0,0.0027199748
66981,0,0.215827
66982,0,0.18805052
66983,0,0.11673247
66984,0,0.357881
66985,0,0.106072314
66986,0,0.4560833
66987,1,0.77179
66988,0,0.26898488
66989,0,0.09188371
66990,1,0.6165444
66991,0,0.13627343
66992,0,0.006490434
66993,1,0.63819057
66994,1,0.60755867
66995,1,0.9076226
66996,1,0.77242345
66997,0,0.4349821
66998,1,0.5482062
66999,1,0.658706
67000,0,0.43714797
67001,0,0.43506244
67002,1,0.7640915
67003,0,0.14159288
67004,1,0.8778055
67005,1,0.80460477
67006,0,0.13687994
67007,0,0.22473285
67008,1,0.5721038
67009,1,0.5570307
67010,0,0.06257904
67011,0,0.29532808
67012,0,0.15870082
67013,0,0.31453675
67014,1,0.8105281
67015,0,0.026212722
67016,0,0.19589439
67017,1,0.69079965
67018,0,0.26315555
67019,1,0.89139694
67020,0,0.035261177
67021,1,0.84780973
67022,1,0.77119046
67023,0,0.2111844
67024,0,0.046610516
67025,1,0.5182093
67026,0,0.21364114
67027,0,0.3603744
67028,1,0.91786224
67029,0,0.06498456
67030,0,0.18964173
67031,0,0.39363992
67032,1,0.85647374
67033,0,0.0019417347
67034,0,0.46250963
67035,1,0.69314003
67036,0,0.2895773
67037,0,0.09958829
67038,0,0.10499299
67039,0,0.049329046
67040,0,0.35610235
67041,1,0.59027344
67042,1,0.66696095
67043,1,0.8978315
67044,0,0.30676302
67045,0,0.22120419
67046,1,0.55042195
67047,0,0.28182203
67048,0,0.07454418
67049,1,0.81833863
67050,1,0.7611257
67051,0,0.019491691
67052,0,0.032243427
67053,0,0.0077866456
67054,0,0.085627966
67055,0,0.46612722
67056,0,0.28300795
67057,0,0.28487003
67058,1,0.8272349
67059,0,0.48489344
67060,0,0.029835293
67061,0,0.20490018
67062,0,0.29654178
67063,0,0.25425908
67064,0,0.028818993
67065,1,0.80986696
67066,0,0.02898738
67067,1,0.86603045
67068,0,0.00028798473
67069,0,0.43843868
67070,0,0.0049329973
67071,0,0.219699
67072,0,0.48257536
67073,0,0.30780557
67074,0,0.20380558
67075,0,0.07528808
67076,0,0.45554706
67077,0,0.38792777
67078,1,0.53940195
67079,0,0.09298577
67080,0,0.35592395
67081,0,0.28708193
67082,1,0.5188781
67083,0,0.4288751
67084,0,0.34355435
67085,1,0.734163
67086,0,0.08906525
67087,0,0.40044788
67088,0,0.020304667
67089,0,0.33779576
67090,1,0.7063184
67091,1,0.8805225
67092,1,0.7687987
67093,0,0.30094102
67094,0,0.118473545
67095,0,0.1971997
67096,0,0.023483858
67097,0,0.17696816
67098,0,0.09476905
67099,1,0.869186
67100,0,0.18664147
67101,1,0.56664145
67102,0,0.19469781
67103,1,0.5747397
67104,0,0.19070432
67105,0,0.49034372
67106,1,0.8454918
67107,1,0.8263561
67108,1,0.52332246
67109,0,0.11095702
67110,0,0.19929764
67111,1,0.7472175
67112,0,0.16453548
67113,0,0.1505672
67114,1,0.8133405
67115,0,0.47372466
67116,0,0.17579678
67117,0,0.29586366
67118,0,0.20007199
67119,1,0.90621936
67120,0,0.28176153
67121,1,0.56304115
67122,0,0.00014625407
67123,1,0.57405263
67124,1,0.883011
67125,1,0.79819965
67126,0,0.25381166
67127,1,0.5921526
67128,0,0.22285976
67129,0,0.13507025
67130,0,0.25525528
67131,1,0.67754763
67132,0,0.2021049
67133,0,0.25288337
67134,1,0.85938895
67135,0,0.089894794
67136,0,0.039923016
67137,1,0.90801126
67138,0,0.4972464
67139,1,0.9065775
67140,0,0.13606417
67141,0,0.086430565
67142,1,0.6638204
67143,1,0.55567604
67144,0,0.3315672
67145,0,0.14847136
67146,0,0.10399037
67147,1,0.78676057
67148,0,0.26271573
67149,1,0.7051576
67150,0,0.15986645
67151,0,0.07482944
67152,0,0.10344638
67153,0,0.06842612
67154,0,0.15316507
67155,1,0.6043868
67156,1,0.86641985
67157,0,0.43944812
67158,0,0.39142886
67159,0,0.41723552
67160,0,0.020776818
67161,0,0.07182366
67162,0,0.2003172
67163,0,0.192206
67164,0,0.19930361
67165,0,0.30064106
67166,0,0.25902203
67167,0,0.27284017
67168,0,0.24303758
67169,0,0.016708441
67170,0,0.26918653
67171,0,0.07378699
67172,1,0.56563663
67173,0,0.12088115
67174,0,0.1614359
67175,0,0.26748407
67176,1,0.5289661
67177,0,0.43346664
67178,1,0.870622
67179,0,0.058855638
67180,1,0.7023945
67181,0,0.015790839
67182,0,0.092141695
67183,0,0.40306073
67184,1,0.8248261
67185,0,0.2705053
67186,0,0.40270463
67187,1,0.54689944
67188,1,0.6179956
67189,1,0.90043145
67190,0,0.055666484
67191,1,0.86248004
67192,0,0.43535
67193,1,0.7562028
67194,0,0.15312108
67195,0,9.15029e-05
67196,0,0.105954
67197,1,0.9148616
67198,0,0.03487505
67199,0,0.2658607
67200,0,0.40064293
67201,0,0.26225844
67202,1,0.55749667
67203,0,0.33103058
67204,0,0.3171349
67205,0,0.111739814
67206,0,0.42282188
67207,1,0.5380259
67208,0,0.36090764
67209,1,0.52354276
67210,0,0.34528282
67211,0,0.34347486
67212,0,0.05970063
67213,1,0.5753089
67214,0,0.49976245
67215,0,0.03853292
67216,0,1.3850524e-28
67217,1,0.668102
67218,0,0.018465258
67219,0,0.082754046
67220,1,0.74479055
67221,1,0.89871943
67222,1,0.5547737
67223,1,0.50046206
67224,0,5.6376462e-05
67225,0,0.04826694
67226,1,0.82524717
67227,1,0.82187045
67228,0,0.43989074
67229,1,0.5997869
67230,0,0.20505685
67231,0,0.2167253
67232,0,0.001637023
67233,0,0.32685804
67234,1,0.6613722
67235,1,0.57226807
67236,1,0.79694283
67237,0,0.1356365
67238,0,0.0052046995
67239,0,0.38527203
67240,1,0.73317116
67241,0,0.14051832
67242,0,0.20773807
67243,0,0.35782894
67244,0,0.15138707
67245,0,0.36229327
67246,0,0.031688724
67247,0,0.07881212
67248,1,0.9034387
67249,0,0.18105398
67250,0,0.028066162
67251,0,0.49063155
67252,1,0.8410364
67253,1,0.8433526
67254,0,0.28517437
67255,0,0.0044139046
67256,0,0.18911384
67257,0,0.012112835
67258,0,0.20076203
67259,0,0.42917797
67260,1,0.8771567
67261,0,0.11541336
67262,1,0.6858747
67263,1,0.9471284
67264,1,0.58684444
67265,1,0.70529985
67266,0,0.24061795
67267,0,0.0021643776
67268,0,0.3273873
67269,0,0.06233369
67270,0,0.03124533
67271,1,0.7608717
67272,1,0.67270434
67273,0,0.23234962
67274,0,0.12477242
67275,1,0.7401438
67276,0,0.13664407
67277,0,0.28925115
67278,0,0.42141896
67279,0,2.5517763e-06
67280,1,0.78475356
67281,0,0.28879884
67282,1,0.78925836
67283,1,0.8051175
67284,0,0.32671472
67285,0,0.048773456
67286,1,0.7607049
67287,1,0.69200486
67288,1,0.79513365
67289,0,0.03940881
67290,0,0.14328705
67291,1,0.7241771
67292,0,0.04338446
67293,0,0.079493135
67294,0,0.094903
67295,0,0.0832831
67296,1,0.67578834
67297,0,0.113120675
67298,0,0.4858604
67299,0,0.0834016
67300,0,0.31561553
67301,0,0.028068405
67302,1,0.95052886
67303,1,0.80011445
67304,1,0.6817399
67305,1,0.76482904
67306,0,0.4852098
67307,0,0.08389663
67308,0,0.19718285
67309,0,0.13969381
67310,0,0.0534765
67311,1,0.8295314
67312,0,0.23577105
67313,0,0.0714408
67314,1,0.59124905
67315,1,0.7221618
67316,0,0.47258252
67317,1,0.7302588
67318,0,0.18451504
67319,0,0.37199554
67320,1,0.7554111
67321,0,0.119041875
67322,0,0.06788299
67323,0,3.9478599e-07
67324,1,0.82874495
67325,0,0.26565132
67326,1,0.74351054
67327,0,0.12599857
67328,0,0.2245507
67329,0,0.26781777
67330,1,0.5177529
67331,0,1.0579501e-12
67332,0,0.32842293
67333,0,0.17226118
67334,1,0.53034526
67335,1,0.64850277
67336,1,0.9062818
67337,0,0.45891342
67338,0,5.099053e-07
67339,1,0.9006202
67340,0,0.1660129
67341,1,0.578328
67342,1,0.8308601
67343,1,0.9199358
67344,1,0.8624775
67345,0,0.11769209
67346,0,0.07414328
67347,0,0.11944645
67348,0,0.19619472
67349,0,0.029055836
67350,1,0.83233964
67351,0,0.041773498
67352,0,0.15282096
67353,0,0.2794136
67354,0,0.034621432
67355,1,0.79157186
67356,0,0.24137457
67357,0,0.07973237
67358,1,0.6874526
67359,0,0.3222102
67360,0,0.133822
67361,1,0.8198302
67362,0,0.23240258
67363,0,0.495473
67364,0,0.15053882
67365,0,0.3020447
67366,1,0.5966281
67367,0,0.11419849
67368,0,0.092128314
67369,1,0.5824251
67370,1,0.6504409
67371,1,0.6031177
67372,1,0.80004966
67373,0,0.06374178
67374,0,0.21113628
67375,0,0.40818265
67376,0,0.0315135
67377,1,0.561825
67378,0,0.1309993
67379,0,0.055390276
67380,0,0.3852832
67381,0,0.2786223
67382,0,0.36291802
67383,1,0.720153
67384,1,0.75825804
67385,1,0.8018236
67386,1,0.75231117
67387,0,0.026704516
67388,0,0.2874598
67389,0,0.050299086
67390,0,0.14282954
67391,1,0.78703237
67392,1,0.80018735
67393,1,0.785429
67394,1,0.7512283
67395,1,0.76544154
67396,0,0.08337718
67397,1,0.8022777
67398,0,0.49653476
67399,1,0.8024951
67400,1,0.69594043
67401,0,0.34433353
67402,0,0.30587447
67403,1,0.6559906
67404,1,0.7970063
67405,1,0.9037982
67406,0,0.12686315
67407,0,0.35492277
67408,1,0.7545977
67409,1,0.8068683
67410,0,0.07992067
67411,0,0.32050884
67412,1,0.6886783
67413,0,0.49013627
67414,0,0.13806385
67415,1,0.8864123
67416,0,0.13440664
67417,0,0.08312774
67418,1,0.8961814
67419,0,0.17122027
67420,0,0.396807
67421,0,0.44007307
67422,0,0.17405498
67423,0,0.4790457
67424,1,0.89901257
67425,1,0.6533012
67426,0,0.06919141
67427,0,0.044543635
67428,1,0.5719272
67429,1,0.8196404
67430,1,0.75095797
67431,0,0.35284048
67432,0,6.5010236e-15
67433,0,0.37067398
67434,0,0.05227805
67435,0,0.06808729
67436,0,0.297314
67437,0,5.572411e-28
67438,0,0.12969388
67439,1,0.6590009
67440,1,0.7594367
67441,1,0.7491365
67442,1,0.54249716
67443,0,0.01100214
67444,0,0.35422966
67445,1,0.5921828
67446,0,0.24593365
67447,0,0.05219702
67448,0,0.1912142
67449,0,0.3224353
67450,0,0.022923144
67451,1,0.62332296
67452,1,0.8206021
67453,0,0.19006301
67454,1,0.8027398
67455,0,0.23328349
67456,1,0.6618541
67457,0,0.41653237
67458,0,0.48579052
67459,0,0.05871266
67460,0,0.26038834
67461,0,0.33196586
67462,1,0.5089782
67463,0,0.1785676
67464,0,0.007753768
67465,0,0.08440978
67466,1,0.89438117
67467,0,0.4442001
67468,0,0.061543193
67469,1,0.91031396
67470,0,0.49757668
67471,0,0.4967511
67472,0,0.01291558
67473,0,0.25802362
67474,0,0.075287126
67475,0,0.24525158
67476,1,0.83323663
67477,0,0.14377955
67478,0,0.050709117
67479,0,0.2786783
67480,0,0.37499478
67481,0,0.065778755
67482,0,0.16110729
67483,0,0.18288112
67484,1,0.61450607
67485,1,0.8262081
67486,1,0.5936186
67487,0,0.46146268
67488,0,0.027175263
67489,0,0.041563142
67490,0,0.08585608
67491,0,0.0648089
67492,0,0.14338149
67493,1,0.75004596
67494,1,0.6466953
67495,0,0.27756616
67496,0,0.08475251
67497,1,0.53390825
67498,0,0.4389245
67499,1,0.89231664
67500,1,0.72811645
67501,1,0.5895682
67502,1,0.7975344
67503,0,0.20684235
67504,0,0.20000635
67505,0,0.08759922
67506,1,0.8091843
67507,0,0.29604235
67508,0,6.943141e-10
67509,1,0.6238966
67510,1,0.891304
67511,0,0.49465543
67512,0,0.24529058
67513,0,0.24113978
67514,1,0.89859116
67515,0,7.3364443e-09
67516,0,0.46648198
67517,0,0.4544304
67518,1,0.84230876
67519,0,0.16744357
67520,0,0.21310088
67521,0,0.18384176
67522,1,0.8704609
67523,0,0.006752357
67524,1,0.78809834
67525,1,0.73790675
67526,1,0.8134996
67527,1,0.5490792
67528,0,0.08031327
67529,0,0.07663756
67530,0,0.03229761
67531,1,0.67421204
67532,0,0.40868476
67533,1,0.5127693
67534,0,0.46103883
67535,0,0.47483495
67536,0,0.21491939
67537,1,0.9192897
67538,0,0.31279305
67539,0,0.33928883
67540,1,0.78351736
67541,0,0.385159
67542,0,0.2862832
67543,1,0.7464522
67544,0,0.19818437
67545,0,0.088606745
67546,1,0.9072311
67547,1,0.7053005
67548,0,0.0980087
67549,0,0.48443863
67550,0,0.49329603
67551,1,0.7521841
67552,1,0.8321015
67553,0,0.047480244
67554,0,0.33904594
67555,1,0.6738721
67556,1,0.94411385
67557,0,0.17502382
67558,1,0.8376022
67559,0,0.08871887
67560,1,0.89583665
67561,1,0.6549647
67562,0,0.2793565
67563,1,0.5127984
67564,0,0.36346808
67565,0,0.019185381
67566,1,0.7302934
67567,0,0.30616048
67568,0,0.15588507
67569,1,0.60384935
67570,1,0.6092011
67571,1,0.72133243
67572,1,0.54164535
67573,0,0.2389386
67574,0,0.03674153
67575,0,0.2191141
67576,0,0.029776206
67577,1,0.7905877
67578,1,0.6627973
67579,0,0.028589005
67580,1,0.6886415
67581,1,0.705603
67582,0,0.38048247
67583,0,0.3864104
67584,1,0.5250487
67585,0,0.22629547
67586,1,0.5711775
67587,0,0.37233335
67588,0,0.2805513
67589,0,0.2344679
67590,0,0.10475671
67591,0,0.322918
67592,0,0.014645911
67593,0,0.46866652
67594,0,0.005330112
67595,1,0.57283187
67596,1,0.7582685
67597,1,0.93550116
67598,1,0.7824496
67599,1,0.891004
67600,0,0.01476509
67601,0,0.0054019764
67602,1,0.69527805
67603,0,1.1853271e-27
67604,0,0.27038178
67605,0,0.1972505
67606,0,0.04680149
67607,0,0.090833515
67608,0,0.023070112
67609,0,0.27680376
67610,0,0.31488127
67611,1,0.6018789
67612,1,0.6482508
67613,0,0.36849463
67614,1,0.80495846
67615,0,0.05594162
67616,0,0.056912627
67617,1,0.7929731
67618,0,1.292566e-16
67619,1,0.69988215
67620,1,0.62605107
67621,0,0.4233274
67622,1,0.6489293
67623,0,0.3829792
67624,0,0.24882008
67625,0,3.0995827e-05
67626,0,0.08641919
67627,0,0.2194146
67628,0,0.08534259
67629,0,0.26758996
67630,1,0.5009559
67631,0,0.07495713
67632,0,0.0010355153
67633,1,0.61876476
67634,1,0.90294856
67635,0,8.524272e-05
67636,1,0.8085403
67637,0,0.30827507
67638,0,0.06034145
67639,0,0.47994134
67640,0,0.036725946
67641,0,0.26637152
67642,1,0.8042277
67643,1,0.5106716
67644,1,0.8139539
67645,1,0.71065557
67646,0,0.059762217
67647,0,0.14924857
67648,0,0.0784053
67649,1,0.6389646
67650,0,0.06562635
67651,0,1.3438455e-05
67652,0,0.12815887
67653,0,0.18181406
67654,0,0.41795343
67655,1,0.84033865
67656,0,0.027904281
67657,0,0.056472015
67658,1,0.5940082
67659,1,0.551456
67660,1,0.8898918
67661,1,0.5284813
67662,0,0.30740467
67663,0,0.23267156
67664,0,0.20551084
67665,1,0.5124646
67666,1,0.8076142
67667,0,0.43620843
67668,0,0.08682407
67669,1,0.5295933
67670,1,0.6281433
67671,1,0.627688
67672,0,0.12720603
67673,0,0.27834687
67674,0,0.37116334
67675,1,0.60346174
67676,1,0.5702098
67677,1,0.83748156
67678,1,0.5108585
